Cartelle: logs_final_1000, logs_timing_biased_full_1000, logs_gapfill_1000
Test caricati: 214

TUNING PARAMETERS
----------------------------------------
  adapt_dcm_error_threshold: 0.003
  adapt_margin_error_gate: 0.002
  adapt_cooldown_ticks: 10
  adapt_warmup_ticks: 15
  adapt_freeze_ticks: 8
  T_gap_ticks: 16
  min_timing_update_ticks: 2
  min_step_update: 0.01
  adapt_alpha_time: 5.0
  adapt_alpha_offset: 50.0
  adapt_alpha_slack: 10000.0

FULL RESULTS
name                                           | fell   | ticks  | force  | phase  | dir      | step  | sup    | swing  | sw_phase    | sw_z    | sw_vz    | rem   | adapt  | upd  | act  | qpf  | max_err  | fail          
F_frontier_adapt_F55_P055_left_S3              | True   | 489    | 55.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0016  | 32    | True   | 1    | 1    | 0    | 0.0032   | RuntimeError  
F_frontier_adapt_F60_P055_left_S3              | True   | 481    | 60.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0016  | 32    | True   | 1    | 1    | 0    | 0.0032   | RuntimeError  
F_frontier_base_F46_P055_left_S3               | True   | 483    | 46.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0004  | -0.0021  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
F_frontier_base_F48_P055_left_S3               | True   | 516    | 48.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0018  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
F_frontier_base_F50_P055_left_S3               | True   | 499    | 50.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0018  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
F_frontier_base_F52_P055_left_S3               | True   | 478    | 52.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0016  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
F_frontier_base_F55_P055_left_S3               | True   | 480    | 55.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0018  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
F_frontier_base_F60_P055_left_S3               | True   | 470    | 60.00… | 0.5500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0003  | -0.0016  | 32    | False  | 0    | 0    | 0    | 0.0000   | RuntimeError  
G_paper_adapt_F35_P005_left_S3                 | False  | 1000   | 35.00… | 0.0500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0002  | 0.0036   | 66    | True   | 1    | 1    | 0    | 0.0021   |               
G_paper_adapt_F35_P005_right_S4                | True   | 587    | 35.00… | 0.0500 | right    | 4     | rfoot  | lfoot  | near_ground | 0.0002  | 0.0035   | 66    | True   | 0    | 1    | 1    | 0.0022   | RuntimeError  
G_paper_adapt_F40_P005_left_S3                 | True   | 480    | 40.00… | 0.0500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0002  | 0.0036   | 66    | True   | 0    | 1    | 1    | 0.0024   | RuntimeError  
G_paper_adapt_F40_P005_right_S4                | True   | 558    | 40.00… | 0.0500 | right    | 4     | rfoot  | lfoot  | near_ground | 0.0002  | 0.0035   | 66    | True   | 0    | 2    | 2    | 0.0025   | RuntimeError  
G_paper_adapt_F45_P005_left_S3                 | True   | 458    | 45.00… | 0.0500 | left     | 3     | lfoot  | rfoot  | near_ground | 0.0001  | 0.0036   | 66    | True   | 1    | 2    | 1    | 0.0027   | RuntimeError  
